"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLTCBUS","199905","1.711331","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199906","1.838709","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199907","2.079309","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199908","2.016484","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199909","1.813848","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199910","1.743987","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199911","1.689054","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199912","1.828883","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","199913","21.622544","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200001","2.021217","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200002","1.833478","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200003","1.799109","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200004","1.629003","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200005","1.776114","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200006","1.928198","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200007","2.008226","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200008","2.078449","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200009","1.854721","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200010","1.839302","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200011","1.826174","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200012","1.985538","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200013","22.579528","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200101","2.002949","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200102","1.731656","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200103","1.788025","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200104","1.620019","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200105","1.748867","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200106","1.860899","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200107","2.049665","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200108","2.089949","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200109","1.792281","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200110","1.726261","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200111","1.674629","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200112","1.829069","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200113","21.914268","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200201","1.848766","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200202","1.634422","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200203","1.713009","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200204","1.616337","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200205","1.718424","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200206","1.861288","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200207","2.053634","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200208","2.033812","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200209","1.875494","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200210","1.817247","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200211","1.787389","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200212","1.944168","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200213","21.903989","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200301","2.018845","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200302","1.774317","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200303","1.756996","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200304","1.616938","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200305","1.710249","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200306","1.845179","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200307","2.046458","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200308","2.076858","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200309","1.865606","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200310","1.802107","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200311","1.813367","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200312","1.994007","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200313","22.320928","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200401","2.025102","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200402","1.830837","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200403","1.746479","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200404","1.616","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200405","1.779319","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200406","1.886474","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200407","2.042463","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200408","2.015186","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200409","1.8778","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200410","1.80633","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200411","1.819334","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200412","2.020872","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200413","22.466195","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200501","2.012518","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200502","1.77599","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200503","1.845437","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200504","1.637086","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200505","1.748602","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200506","1.953828","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200507","2.094019","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200508","2.116709","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200509","1.93733","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200510","1.851885","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200511","1.802265","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200512","2.020875","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200513","22.796543","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200601","1.909554","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200602","1.780597","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200603","1.81381","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200604","1.602757","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200605","1.765643","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200606","1.903022","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200607","2.101758","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200608","2.123005","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200609","1.843209","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200610","1.84049","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200611","1.807172","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200612","1.956143","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200613","22.44716","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200701","1.991341","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200702","1.834678","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200703","1.795345","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200704","1.664669","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200705","1.774994","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200706","1.947326","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200707","2.082997","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200708","2.133506","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200709","1.907819","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200710","1.831655","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200711","1.801219","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200712","1.983916","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200713","22.749466","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200801","2.025644","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200802","1.866872","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200803","1.801188","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200804","1.667478","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200805","1.754297","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200806","1.918698","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200807","2.092275","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200808","2.045647","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200809","1.836245","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200810","1.736712","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200811","1.741143","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200812","1.901237","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200813","22.387437","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200901","1.903992","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200902","1.581659","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200903","1.536126","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200904","1.421731","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200905","1.485788","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200906","1.654827","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200907","1.759589","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200908","1.810859","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200909","1.554736","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200910","1.579969","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200911","1.549706","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200912","1.852224","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","200913","19.691205","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201001","1.917331","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201002","1.708841","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201003","1.638165","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201004","1.446342","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201005","1.620805","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201006","1.847581","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201007","1.998568","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201008","1.99481","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201009","1.696615","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201010","1.52186","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201011","1.563713","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201012","1.879339","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201013","20.833968","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201101","1.88754","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201102","1.559705","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201103","1.543832","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201104","1.420945","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201105","1.550327","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201106","1.757176","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201107","1.952516","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201108","1.916144","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201109","1.613884","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201110","1.475112","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201111","1.425056","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201112","1.555548","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201113","19.657784","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201201","1.491043","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201202","1.338104","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201203","1.232736","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201204","1.112027","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201205","1.329279","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201206","1.497893","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201207","1.789989","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201208","1.718283","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201209","1.455586","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201210","1.402746","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201211","1.472029","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201212","1.53852","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201213","17.378234","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201301","1.572497","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201302","1.41441","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201303","1.481315","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201304","1.28707","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201305","1.363673","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201306","1.564343","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201307","1.722982","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201308","1.700671","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201309","1.520094","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201310","1.401506","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201311","1.393993","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201312","1.616079","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201313","18.038633","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201401","1.74661","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201402","1.599885","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201403","1.52349","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201404","1.239603","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201405","1.356781","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201406","1.558821","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201407","1.70228","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201408","1.69355","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201409","1.456971","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201410","1.304013","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201411","1.375805","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201412","1.439824","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201413","17.997632","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201501","1.498062","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201502","1.408891","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201503","1.238275","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201504","1.036587","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201505","1.206388","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201506","1.438646","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201507","1.586788","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201508","1.530787","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201509","1.351456","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201510","1.137837","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201511","1.045014","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201512","1.070137","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201513","15.54887","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201601","1.29718","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201602","1.074345","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201603","0.867377","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201604","0.844204","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201605","0.960164","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201606","1.314479","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201607","1.528865","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201608","1.521198","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201609","1.296259","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201610","1.147161","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201611","1.022244","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201612","1.352427","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201613","14.225905","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201701","1.312712","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201702","1.011109","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201703","1.029337","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201704","0.937459","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201705","1.065558","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201706","1.217991","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201707","1.432549","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201708","1.355633","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201709","1.139638","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201710","1.050775","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201711","1.068561","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201712","1.216143","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201713","13.837465","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201801","1.333689","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201802","0.963381","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201803","0.941137","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201804","0.862632","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201805","0.993204","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201806","1.160101","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201807","1.311145","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201808","1.309089","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201809","1.120034","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201810","1.017038","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201811","1.081731","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201812","1.158351","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201813","13.251532","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201901","1.161355","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201902","0.949162","1","Coal Consumption","Quadrillion Btu"
"CLTCBUS","201903","0.932727","1","Coal Consumption","Quadrillion Btu"
